Timestamp,Latitude,Longitude,Precision,UserID,GeoNameID,ADM2,ADM1,Name,Project Definition,Division,Sector Name,Sub Sector Name,Project Name,Status of,Board Approval,Start Date,Finish Date,Appraisal,Project Cost,Geoname,Source,Source URL,Notes,AfDB Funding,AfDF Funding,Total Bank Group Funding,ADM 2 Name,ADM 1 Name
4/14/11 0:10,-1.2833333,36.8166667,1,josh.powell,184745,51360,51328,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Nairobi,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Nairobi,Nairobi
4/14/11 0:03,0.354615,37.582179,1,josh.powell,196231,51348,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Isiolo,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Isiolo,Eastern
4/13/11 23:31,7.05,38.466667,1,josh.powell,343137,40838,1236,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,_wasa,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Sidama,SNNP
4/13/11 23:19,9.024966028,38.74689102,1,alena.stern,344979,40782,1227,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Addis Ababa,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Addis Ababa Zone1,Addis Ababa
4/13/11 23:20,9.02047,38.74457,3,alena.stern,7733020,40782,1227,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Addis Ababa Zone 1,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Addis Ababa Zone1,Addis Ababa
4/13/11 23:20,8.99496,38.74844,3,alena.stern,7733021,40783,1227,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Addis Ababa Zone 2,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Addis Ababa Zone2,Addis Ababa
4/13/11 23:20,8.9797,38.77058,3,alena.stern,7733022,40784,1227,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Addis Ababa Zone 3,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Addis Ababa Zone3,Addis Ababa
4/13/11 23:20,8.89338,38.78157,3,alena.stern,7733023,47680,1227,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Addis Ababa Zone 6,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Addis Ababa Zone6,Addis Ababa
4/13/11 23:32,7.357781,38.484992,3,josh.powell,7648476,47690,47678,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,East Shewa,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",East Shewa,Oromia
4/14/11 0:13,6.75,38.5,3,josh.powell,328435,40838,1236,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,S_dama _wraja,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Sidama,SNNP
4/13/11 23:32,6.12727,38.27716,3,josh.powell,7670732,40831,1236,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Gedeo,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Gedeo,SNNP
4/13/11 23:32,4.94952,38.20915,3,josh.powell,7732039,47688,47678,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,bor,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Borena,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Borena,Oromia
4/14/11 0:09,3.35441,39.01245,3,josh.powell,7733024,51357,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Moyale,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Moyale,Eastern
4/14/11 0:07,2.924,37.40364,3,josh.powell,7732041,51352,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Marsabit,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Marsabit,Eastern
4/14/11 0:13,1.11,36.68,3,josh.powell,7667671,51389,51331,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Samburu,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Samburu,Rift Valley
4/14/11 0:03,0.37,37.57,3,josh.powell,7667672,51348,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Isiolo,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Isiolo,Eastern
4/14/11 0:08,0.23,37.93,3,josh.powell,7667663,51355,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Meru North,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Meru North,Eastern
4/14/11 0:08,0,37.83333,3,josh.powell,186824,51354,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Meru District,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Meru Central,Eastern
4/14/11 0:08,-0.32684,37.66079,3,josh.powell,7733025,51356,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Meru South,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Meru South,Eastern
4/13/11 23:32,-0.52,37.45,3,josh.powell,7667669,51347,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Embu,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Embu,Eastern
4/14/11 0:09,-0.718898983,37.14958191,3,josh.powell,7602646,51336,51325,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Muranga,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Muranga,Central
4/14/11 0:07,-0.78333,37.11667,3,josh.powell,7669154,51335,51325,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Maragua District,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Maragua,Central
4/14/11 0:14,-1.04,37.09,3,josh.powell,7667654,51339,51325,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Thika,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Thika,Central
4/14/11 0:10,-1.29,36.82,3,josh.powell,7667649,51360,51328,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Nairobi,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Nairobi,Nairobi
4/14/11 0:03,-1.51,37.26,3,josh.powell,7667644,51350,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Machakos,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Machakos,Eastern
4/14/11 0:06,-1.8,37.61,3,josh.powell,7667645,51351,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Makueni,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Makueni,Eastern
4/14/11 0:13,-3.4,38.37,3,josh.powell,7667652,51345,51326,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Taita Taveta,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Taita Taveta,Coast
4/14/11 0:03,-4.18,39.45,3,josh.powell,7667641,51341,51326,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Kwale,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Kwale,Coast
4/14/11 0:09,-4.04,39.66,3,josh.powell,7667647,51344,51326,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Mombasa,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35. Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.  I have already coded the cities, this is one of the ADMIN_2s this passes through", $-   ," $125,000,000.00 "," $125,000,000.00 ",Mombasa,Coast
4/11/11 15:25,3.5167,39.058419,1,"Kyle.Uptain,Andrew.Jensen",186180,51357,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Moyale,PAR ; MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"Kyle.Uptain: Page 14 under Component B. Kenya border post in Moyale (Kenya side)Andrew.Jensen: PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Moyale,Eastern
4/11/11 15:25,2.328394,37.989856,1,"Kyle.Uptain,Andrew.Jensen",187585,51352,51327,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Marsabit,PAR ; MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"Kyle.Uptain: Page 13 under Project Component A. Merille River - Marsabit road and Marsabit - Turbi roadAndrew.Jensen: PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Marsabit,Eastern
